event_id,event_name,event_type,timestamp,user_id,persona,src_ip,domain_name,city,country,os,user_agent,device_type,login_type,tls_version,records_accessed,query_complexity,is_admin_action,label,scenario,reconstruction_error,interestingness_score,reasons,is_interesting,src_ip_redacted,user_agent_redacted
evt_test_00514,Logout,auth,2026-03-25T07:08:43+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.34,mycompany.my.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,31,0,False,0,benign,0.11863725,43.34,"{""login_hour_deviation"": {""circular_hour_distance"": 6.89, ""normal_mean_hour"": 13.89, ""value"": 7}}",False,172.16.x.x,Mozilla/x.y macOS Safari
evt_test_00515,ConnectedAppOAuth,auth,2026-03-26T12:37:33+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.205,mycompany.my.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.2,4,0,False,0,benign,0.13141295,46.7,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00516,ConnectedAppOAuth,auth,2026-03-27T16:38:38+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.19,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.2,32,0,False,0,benign,0.12981664,46.29,{},False,172.16.x.x,Mozilla/x.y macOS Safari
evt_test_00517,DashboardView,data_access,2026-03-28T17:22:19+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.228,login.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,19,0,False,0,benign,0.13643847,47.97,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00518,ConnectedAppOAuth,auth,2026-03-15T19:08:53+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.158,login.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.2,28,0,False,0,benign,0.1528617,51.9,{},False,172.16.x.x,Mozilla/x.y macOS Safari
evt_test_00519,DashboardView,data_access,2026-03-16T19:40:58+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.111,login.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,1,0,False,0,benign,0.14103998,49.1,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00520,Logout,auth,2026-03-17T21:02:52+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.218,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,19,0,False,0,benign,0.14398338,49.81,"{""login_hour_deviation"": {""circular_hour_distance"": 7.11, ""normal_mean_hour"": 13.89, ""value"": 21}}",False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00521,Login,auth,2026-03-18T21:07:41+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.233,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.2,20,0,False,0,benign,0.1573934,52.93,"{""login_hour_deviation"": {""circular_hour_distance"": 7.11, ""normal_mean_hour"": 13.89, ""value"": 21}}",False,172.16.x.x,SalesforceMobileSDK iOS
evt_test_00522,Logout,auth,2026-03-19T08:38:47+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.153,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,32,0,False,0,benign,0.12354049,44.65,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00523,ConnectedAppOAuth,auth,2026-03-20T11:37:03+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.86,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,17,0,False,0,benign,0.10506594,39.53,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00524,SOQLQuery,query,2026-03-21T07:18:18+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.168,login.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,39,2,False,0,benign,0.09370412,36.15,"{""login_hour_deviation"": {""circular_hour_distance"": 6.89, ""normal_mean_hour"": 13.89, ""value"": 7}}",False,172.16.x.x,Mozilla/x.y macOS Safari
evt_test_00525,SOQLQuery,query,2026-03-22T16:52:54+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.209,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,148,3,False,0,benign,0.12143544,55.0,"{""high_records_accessed"": {""normal_mean"": 34.75, ""normal_p95"": 111.35, ""normal_std"": 37.14, ""value"": 148.0, ""z_score"": 3.05}}",False,172.16.x.x,SalesforceMobileSDK iOS
evt_test_00526,Login,auth,2026-03-23T22:18:23+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.110,mycompany.my.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.2,9,0,False,0,benign,0.17088614,55.88,"{""login_hour_deviation"": {""circular_hour_distance"": 8.11, ""normal_mean_hour"": 13.89, ""value"": 22}, ""model_reconstruction_error"": {""ratio"": 1.02, ""threshold"": 0.167078, ""value"": 0.170886}}",False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00527,SOQLQuery,query,2026-03-24T19:29:58+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.34,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,89,2,False,0,benign,0.1278628,45.79,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00528,DashboardView,data_access,2026-03-25T15:01:47+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.61,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,12,0,False,0,benign,0.11123133,41.29,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00529,Logout,auth,2026-03-26T08:01:49+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.198,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.2,8,0,False,0,benign,0.13943903,48.71,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00530,SOQLQuery,query,2026-03-27T14:02:04+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.175,login.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,67,2,False,0,benign,0.10099436,38.34,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00531,Logout,auth,2026-03-28T08:09:54+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.76,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.2,2,0,False,0,benign,0.14876597,50.95,{},False,172.16.x.x,SalesforceMobileSDK iOS
evt_test_00532,Logout,auth,2026-03-15T12:45:12+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.48,login.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,34,0,False,0,benign,0.13051768,46.47,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00533,ConnectedAppOAuth,auth,2026-03-16T11:53:22+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.113,login.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,7,0,False,0,benign,0.11434279,42.16,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00534,DashboardView,data_access,2026-03-17T10:31:48+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.185,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.2,34,0,False,0,benign,0.13522835,47.66,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00535,ConnectedAppOAuth,auth,2026-03-18T13:35:26+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.223,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,29,0,False,0,benign,0.09691096,37.13,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00536,ConnectedAppOAuth,auth,2026-03-19T09:25:28+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.173,login.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.2,32,0,False,0,benign,0.14777471,50.72,{},False,172.16.x.x,SalesforceMobileSDK iOS
evt_test_00537,Login,auth,2026-03-20T16:12:38+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.36,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,13,0,False,0,benign,0.1225225,44.38,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00538,DashboardView,data_access,2026-03-21T18:31:32+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.42,mycompany.my.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.2,39,0,False,0,benign,0.14587979,50.27,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00539,Logout,auth,2026-03-22T08:31:43+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.50,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.2,4,0,False,0,benign,0.15883395,53.26,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00540,Login,auth,2026-03-23T15:42:31+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.134,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,13,0,False,0,benign,0.09904,37.76,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00541,Login,auth,2026-03-24T20:20:54+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.118,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.2,25,0,False,0,benign,0.14468378,49.98,"{""login_hour_deviation"": {""circular_hour_distance"": 6.11, ""normal_mean_hour"": 13.89, ""value"": 20}}",False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00542,DashboardView,data_access,2026-03-25T15:45:24+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.200,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,9,0,False,0,benign,0.11556833,42.5,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00543,ConnectedAppOAuth,auth,2026-03-26T14:31:37+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.162,mycompany.my.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,26,0,False,0,benign,0.12637796,45.4,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00544,SOQLQuery,query,2026-03-27T17:51:47+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.11,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.2,89,2,False,0,benign,0.13256903,46.99,{},False,172.16.x.x,SalesforceMobileSDK iOS
evt_test_00545,DashboardView,data_access,2026-03-28T13:15:41+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.156,login.salesforce.com,Austin,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,16,0,False,0,benign,0.12572892,45.23,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00546,SOQLQuery,query,2026-03-15T07:29:42+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.150,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.2,78,1,False,0,benign,0.14351468,49.7,"{""login_hour_deviation"": {""circular_hour_distance"": 6.89, ""normal_mean_hour"": 13.89, ""value"": 7}}",False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00547,Login,auth,2026-03-16T09:51:31+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.181,login.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,21,0,False,0,benign,0.098830305,37.7,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00548,DashboardView,data_access,2026-03-17T12:31:40+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.220,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,28,0,False,0,benign,0.11034385,41.04,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00549,ConnectedAppOAuth,auth,2026-03-18T16:17:04+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.210,mycompany.my.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.2,38,0,False,0,benign,0.14414047,49.85,{},False,172.16.x.x,SalesforceMobileSDK iOS
evt_test_00550,DashboardView,data_access,2026-03-19T19:25:16+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.136,mycompany.my.salesforce.com,San Francisco,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,13,0,False,0,benign,0.12911546,46.11,{},False,172.16.x.x,Mozilla/x.y macOS Safari
evt_test_00551,Logout,auth,2026-03-20T19:59:36+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.165,login.salesforce.com,Austin,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,18,0,False,0,benign,0.12841767,45.93,{},False,172.16.x.x,SalesforceMobileSDK iOS
evt_test_00552,SOQLQuery,query,2026-03-21T19:20:55+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.167,login.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,laptop,OAuth,TLS1.3,75,4,False,0,benign,0.124868535,45.0,"{""high_query_complexity"": {""normal_mean"": 0.17, ""normal_p95"": 2.0, ""normal_std"": 1.0, ""value"": 4.0, ""z_score"": 3.83}}",False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00553,Logout,auth,2026-03-22T09:09:12+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.67,mycompany.my.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,16,0,False,0,benign,0.13008645,46.36,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00554,ConnectedAppOAuth,auth,2026-03-23T10:01:16+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.173,login.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,mobile,SSO,TLS1.3,18,0,False,0,benign,0.12518764,45.09,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00555,Login,auth,2026-03-24T15:55:04+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.234,mycompany.my.salesforce.com,New York,US,iOS,SalesforceMobileSDK iOS,laptop,SSO,TLS1.3,39,0,False,0,benign,0.113145314,41.83,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00556,Logout,auth,2026-03-25T22:16:31+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.65,login.salesforce.com,Boston,US,iOS,SalesforceMobileSDK iOS,mobile,OAuth,TLS1.3,34,0,False,0,benign,0.16028035,53.58,"{""login_hour_deviation"": {""circular_hour_distance"": 8.11, ""normal_mean_hour"": 13.89, ""value"": 22}}",False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00557,ConnectedAppOAuth,auth,2026-03-26T09:11:13+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.117,mycompany.my.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.3,10,0,False,0,benign,0.111424364,41.35,{},False,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00558,SOQLQuery,query,2026-03-27T19:30:43+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.76,login.salesforce.com,San Francisco,US,iOS,SalesforceMobileSDK iOS,laptop,OAuth,TLS1.3,94,1,False,0,benign,0.13163729,46.76,{},False,10.20.x.x,SalesforceMobileSDK iOS
evt_test_00559,Login,auth,2026-03-30T14:35:24+00:00,u_sales_traveler_002,traveling_sales_rep,185.199.108.77,mycompany.my.salesforce.com,Singapore,SG,Windows,Mozilla/5.0 Windows Chrome,desktop,SSO,TLS1.3,16,0,False,1,impossible_travel,0.12655257,100.0,"{""public_or_unfamiliar_ip"": {""normal_private_ip_rate"": 1.0, ""src_ip"": ""185.199.108.77""}, ""unusual_city"": {""normal_values"": [""Austin"", ""Boston"", ""New York"", ""San Francisco""], ""value"": ""Singapore""}, ""unusual_country"": {""normal_values"": [""US""], ""value"": ""SG""}, ""unusual_device_type"": {""normal_values"": [""laptop"", ""mobile""], ""value"": ""desktop""}, ""unusual_os"": {""normal_values"": [""iOS"", ""macOS""], ""value"": ""Windows""}}",True,185.199.x.x,Mozilla/x.y Windows Chrome
evt_test_00560,Login,auth,2026-03-31T08:59:52+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.81,login.salesforce.com,New York,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,20,0,False,1,unusual_os,0.13557616,47.75,"{""unusual_device_type"": {""normal_values"": [""laptop"", ""mobile""], ""value"": ""desktop""}, ""unusual_os"": {""normal_values"": [""iOS"", ""macOS""], ""value"": ""Linux""}}",False,10.20.x.x,Mozilla/x.y Linux Firefox
evt_test_00561,ReportExport,data_access,2026-04-01T21:47:26+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.1.188,mycompany.my.salesforce.com,New York,US,macOS,Mozilla/5.0 macOS Safari,mobile,SSO,TLS1.3,9500,1,False,1,large_data_export,2.427783,100.0,"{""high_records_accessed"": {""normal_mean"": 34.75, ""normal_p95"": 111.35, ""normal_std"": 37.14, ""value"": 9500.0, ""z_score"": 254.88}, ""login_hour_deviation"": {""circular_hour_distance"": 7.11, ""normal_mean_hour"": 13.89, ""value"": 21}, ""model_reconstruction_error"": {""ratio"": 14.53, ""threshold"": 0.167078, ""value"": 2.427783}}",True,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00562,Login,auth,2026-04-02T06:48:03+00:00,u_sales_traveler_002,traveling_sales_rep,185.199.108.77,login.salesforce.com,Singapore,SG,Windows,Mozilla/5.0 Windows Chrome,desktop,OAuth,TLS1.3,30,0,False,1,impossible_travel,0.14966702,100.0,"{""login_hour_deviation"": {""circular_hour_distance"": 7.89, ""normal_mean_hour"": 13.89, ""value"": 6}, ""public_or_unfamiliar_ip"": {""normal_private_ip_rate"": 1.0, ""src_ip"": ""185.199.108.77""}, ""unusual_city"": {""normal_values"": [""Austin"", ""Boston"", ""New York"", ""San Francisco""], ""value"": ""Singapore""}, ""unusual_country"": {""normal_values"": [""US""], ""value"": ""SG""}, ""unusual_device_type"": {""normal_values"": [""laptop"", ""mobile""], ""value"": ""desktop""}, ""unusual_os"": {""normal_values"": [""iOS"", ""macOS""], ""value"": ""Windows""}}",True,185.199.x.x,Mozilla/x.y Windows Chrome
evt_test_00563,Login,auth,2026-04-03T09:10:15+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.187,login.salesforce.com,San Francisco,US,Linux,Mozilla/5.0 Linux Firefox,desktop,OAuth,TLS1.3,47,3,False,1,unusual_os,0.13263075,47.01,"{""unusual_device_type"": {""normal_values"": [""laptop"", ""mobile""], ""value"": ""desktop""}, ""unusual_os"": {""normal_values"": [""iOS"", ""macOS""], ""value"": ""Linux""}}",False,172.16.x.x,Mozilla/x.y Linux Firefox
evt_test_00564,ReportExport,data_access,2026-04-04T16:51:18+00:00,u_sales_traveler_002,traveling_sales_rep,10.20.0.26,mycompany.my.salesforce.com,Boston,US,macOS,Mozilla/5.0 macOS Safari,mobile,OAuth,TLS1.2,9500,1,False,1,large_data_export,2.4721115,100.0,"{""high_records_accessed"": {""normal_mean"": 34.75, ""normal_p95"": 111.35, ""normal_std"": 37.14, ""value"": 9500.0, ""z_score"": 254.88}, ""model_reconstruction_error"": {""ratio"": 14.8, ""threshold"": 0.167078, ""value"": 2.472111}}",True,10.20.x.x,Mozilla/x.y macOS Safari
evt_test_00565,Login,auth,2026-04-05T20:12:16+00:00,u_sales_traveler_002,traveling_sales_rep,198.51.100.19,login.salesforce.com,Singapore,SG,Windows,Mozilla/5.0 Windows Chrome,desktop,SSO,TLS1.3,6,0,False,1,impossible_travel,0.14097562,100.0,"{""login_hour_deviation"": {""circular_hour_distance"": 6.11, ""normal_mean_hour"": 13.89, ""value"": 20}, ""unusual_city"": {""normal_values"": [""Austin"", ""Boston"", ""New York"", ""San Francisco""], ""value"": ""Singapore""}, ""unusual_country"": {""normal_values"": [""US""], ""value"": ""SG""}, ""unusual_device_type"": {""normal_values"": [""laptop"", ""mobile""], ""value"": ""desktop""}, ""unusual_os"": {""normal_values"": [""iOS"", ""macOS""], ""value"": ""Windows""}}",True,198.51.x.x,Mozilla/x.y Windows Chrome
evt_test_00566,Login,auth,2026-04-06T09:00:45+00:00,u_sales_traveler_002,traveling_sales_rep,172.16.4.116,mycompany.my.salesforce.com,New York,US,Linux,Mozilla/5.0 Linux Firefox,desktop,OAuth,TLS1.2,37,0,False,1,unusual_os,0.15469173,52.32,"{""unusual_device_type"": {""normal_values"": [""laptop"", ""mobile""], ""value"": ""desktop""}, ""unusual_os"": {""normal_values"": [""iOS"", ""macOS""], ""value"": ""Linux""}}",False,172.16.x.x,Mozilla/x.y Linux Firefox
evt_test_00787,Login,auth,2026-03-15T22:04:00+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.43,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,6,0,False,0,benign,0.15398936,52.16,"{""login_hour_deviation"": {""circular_hour_distance"": 10.43, ""normal_mean_hour"": 11.57, ""value"": 22}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00788,DashboardView,data_access,2026-03-16T19:18:07+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.20,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,29,0,False,0,benign,0.14014883,48.88,"{""login_hour_deviation"": {""circular_hour_distance"": 7.43, ""normal_mean_hour"": 11.57, ""value"": 19}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00789,BulkDataExport,data_export,2026-03-17T22:27:59+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.74,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,591,4,False,0,benign,0.1558194,52.58,"{""login_hour_deviation"": {""circular_hour_distance"": 10.43, ""normal_mean_hour"": 11.57, ""value"": 22}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00790,SOQLQuery,query,2026-03-18T22:25:11+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.214,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,243,5,False,0,benign,0.12669317,45.48,"{""login_hour_deviation"": {""circular_hour_distance"": 10.43, ""normal_mean_hour"": 11.57, ""value"": 22}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00791,SOQLQuery,query,2026-03-19T00:41:27+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.74,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,586,6,False,0,benign,0.1409843,49.09,"{""login_hour_deviation"": {""circular_hour_distance"": 11.57, ""normal_mean_hour"": 11.57, ""value"": 0}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00792,SOQLQuery,query,2026-03-20T23:10:34+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.21,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,359,4,False,0,benign,0.10395132,39.21,"{""login_hour_deviation"": {""circular_hour_distance"": 11.43, ""normal_mean_hour"": 11.57, ""value"": 23}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00793,SOQLQuery,query,2026-03-21T23:05:36+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.149,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,478,6,False,0,benign,0.12175358,44.18,"{""login_hour_deviation"": {""circular_hour_distance"": 11.43, ""normal_mean_hour"": 11.57, ""value"": 23}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00794,SOQLQuery,query,2026-03-22T23:25:32+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.85,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.3,296,6,False,0,benign,0.13246158,46.97,"{""login_hour_deviation"": {""circular_hour_distance"": 11.43, ""normal_mean_hour"": 11.57, ""value"": 23}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00795,Login,auth,2026-03-23T21:01:37+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.127,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.2,33,0,False,0,benign,0.1519901,51.7,"{""login_hour_deviation"": {""circular_hour_distance"": 9.43, ""normal_mean_hour"": 11.57, ""value"": 21}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00796,Login,auth,2026-03-24T21:32:33+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.119,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,10,0,False,0,benign,0.15213485,51.73,"{""login_hour_deviation"": {""circular_hour_distance"": 9.43, ""normal_mean_hour"": 11.57, ""value"": 21}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00797,SOQLQuery,query,2026-03-25T22:13:39+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.44,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,525,6,False,0,benign,0.10125585,38.42,"{""login_hour_deviation"": {""circular_hour_distance"": 10.43, ""normal_mean_hour"": 11.57, ""value"": 22}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00798,SOQLQuery,query,2026-03-26T20:29:20+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.80,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,222,3,False,0,benign,0.09712068,37.19,"{""login_hour_deviation"": {""circular_hour_distance"": 8.43, ""normal_mean_hour"": 11.57, ""value"": 20}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00799,SOQLQuery,query,2026-03-27T02:16:30+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.200,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,883,6,False,0,benign,0.11063743,41.12,"{""login_hour_deviation"": {""circular_hour_distance"": 9.57, ""normal_mean_hour"": 11.57, ""value"": 2}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
